order_item_id,order_id,product_id,seller_id,quantity,unit_price,line_amount,created_timestamp,updated_timestamp,is_active
852,283,149,26,1,72453.5,72453.5,2022-09-30 09:55:12,2022-10-28 09:55:12,Y
853,284,97,22,3,33247.12,99741.36,2022-12-27 17:30:27,2023-05-22 17:30:27,Y
854,284,66,22,1,71071.58,71071.58,2024-08-31 14:43:52,2024-12-06 14:43:52,Y
855,284,160,12,2,71209.94,142419.88,2022-07-12 06:28:31,2022-12-10 06:28:31,Y
856,285,217,36,3,61235.6,183706.8,2024-09-20 02:18:31,2025-04-05 02:18:31,Y
857,285,65,34,2,33681.11,67362.22,2026-06-03 19:28:19,2026-11-19 19:28:19,Y
858,285,55,20,4,30108.56,120434.24,2025-05-13 04:37:40,2025-05-15 04:37:40,Y
859,285,162,7,2,29258.43,58516.86,2023-03-26 13:40:21,2023-06-09 13:40:21,Y
860,286,234,5,3,52484.51,157453.53,2023-04-04 00:49:53,2023-09-04 00:49:53,Y
861,286,75,40,3,70584.27,211752.81,2022-04-17 16:51:50,2022-09-17 16:51:50,Y
862,286,159,18,1,29894.43,29894.43,2026-04-10 20:01:05,2026-10-03 20:01:05,Y
863,286,141,4,2,47275.06,94550.12,2026-01-25 23:20:47,2026-07-05 23:20:47,Y
864,287,150,6,3,23227.67,69683.01,2025-03-16 09:25:53,2025-03-31 09:25:53,Y
865,287,79,34,2,7730.99,15461.98,2023-10-17 08:26:59,2024-04-21 08:26:59,Y
866,287,27,24,4,40789.09,163156.36,2023-07-11 04:42:56,2023-11-12 04:42:56,Y
867,287,154,31,4,68079.81,272319.24,2023-05-10 14:18:24,2023-05-15 14:18:24,Y
868,288,217,36,4,61235.6,244942.4,2026-01-10 20:52:27,2026-04-09 20:52:27,Y
869,288,201,3,3,4555.59,13666.77,2022-08-12 03:31:38,2022-12-25 03:31:38,Y
870,288,145,25,4,82107.75,328431.0,2023-08-30 03:07:36,2024-02-25 03:07:36,Y
871,289,68,6,1,82522.83,82522.83,2024-10-01 19:50:14,2025-04-11 19:50:14,Y
872,290,235,3,2,80615.04,161230.08,2023-05-24 13:56:39,2023-10-18 13:56:39,Y
873,290,227,40,2,39731.02,79462.04,2026-02-07 21:27:42,2026-04-22 21:27:42,Y
874,290,108,29,2,62518.46,125036.92,2023-11-09 17:26:03,2024-05-18 17:26:03,Y
875,291,186,21,2,13598.74,27197.48,2022-11-13 17:46:54,2023-05-05 17:46:54,Y
876,292,219,10,1,32589.88,32589.88,2023-06-07 15:36:34,2023-06-21 15:36:34,Y
877,292,183,37,1,69572.93,69572.93,2026-01-12 06:44:14,2026-02-26 06:44:14,Y
878,292,61,19,3,55426.75,166280.25,2026-05-21 09:37:56,2026-11-03 09:37:56,Y
879,292,223,36,4,46994.19,187976.76,2023-04-07 14:03:25,2023-09-14 14:03:25,Y
880,293,18,7,4,36847.81,147391.24,2023-01-05 02:33:34,2023-03-07 02:33:34,Y
881,293,251,24,2,35083.0,70166.0,2024-07-29 10:10:23,2025-01-21 10:10:23,Y
882,294,46,29,4,67992.89,271971.56,2025-12-11 14:01:20,2026-05-26 14:01:20,Y
883,294,141,4,1,47275.06,47275.06,2025-10-14 22:25:29,2026-01-16 22:25:29,Y
884,294,62,36,1,40585.09,40585.09,2022-12-29 08:23:13,2023-01-19 08:23:13,Y
885,294,251,24,1,35083.0,35083.0,2026-05-03 17:36:11,2026-06-29 17:36:11,Y
886,295,294,40,1,60012.95,60012.95,2026-01-29 17:59:22,2026-04-09 17:59:22,Y
887,295,93,12,4,41922.14,167688.56,2025-04-07 22:07:25,2025-08-08 22:07:25,Y
888,295,153,31,3,12543.54,37630.62,2023-01-25 02:18:21,2023-02-19 02:18:21,Y
889,295,33,29,4,30635.06,122540.24,2026-07-28 23:43:48,2026-09-13 23:43:48,Y
890,295,11,5,4,77439.63,309758.52,2025-05-08 11:35:55,2025-09-27 11:35:55,Y
891,296,266,21,1,75950.3,75950.3,2026-08-02 13:23:40,2027-01-31 13:23:40,Y
892,297,61,19,2,55426.75,110853.5,2023-07-16 07:17:48,2023-12-16 07:17:48,Y
893,297,3,20,3,9776.46,29329.38,2026-09-20 11:03:11,2027-01-12 11:03:11,Y
894,298,21,6,2,57625.46,115250.92,2023-02-05 05:12:59,2023-07-02 05:12:59,Y
895,299,45,40,1,24633.84,24633.84,2024-03-08 17:26:56,2024-09-16 17:26:56,Y
896,299,44,21,3,7828.14,23484.42,2023-01-23 11:34:56,2023-06-01 11:34:56,Y
897,300,279,21,1,34567.35,34567.35,2023-06-18 03:39:43,2023-10-04 03:39:43,Y
898,300,128,37,3,68727.3,206181.9,2024-07-22 22:21:33,2024-08-02 22:21:33,Y
899,300,274,20,4,58981.0,235924.0,2025-10-14 07:39:40,2025-11-18 07:39:40,Y
900,301,268,33,2,84281.98,168563.96,2024-12-29 23:45:21,2025-06-02 23:45:21,Y
901,301,51,26,1,39371.52,39371.52,2022-05-19 23:43:29,2022-07-18 23:43:29,Y
902,301,97,22,2,33247.12,66494.24,2023-03-17 03:28:54,2023-06-01 03:28:54,Y
903,302,283,28,3,22450.22,67350.66,2023-11-03 05:06:27,2024-04-02 05:06:27,Y
904,302,143,10,4,37050.89,148203.56,2023-02-04 05:03:59,2023-08-09 05:03:59,Y
905,303,282,6,4,67768.62,271074.48,2024-03-03 03:44:43,2024-05-08 03:44:43,Y
906,304,205,2,3,38864.47,116593.41,2025-11-17 22:52:35,2025-12-08 22:52:35,Y
907,304,218,40,2,64236.15,128472.3,2023-03-22 01:02:34,2023-08-06 01:02:34,Y
908,305,138,22,3,44187.23,132561.69,2023-08-22 11:20:29,2024-02-20 11:20:29,Y
909,306,262,40,2,55529.38,111058.76,2023-05-25 15:56:17,2023-09-09 15:56:17,Y
910,306,162,7,1,29258.43,29258.43,2025-09-09 05:34:56,2025-12-15 05:34:56,Y
911,306,127,25,1,22493.67,22493.67,2022-08-29 20:39:10,2022-11-06 20:39:10,Y
912,306,273,29,4,18367.17,73468.68,2022-12-08 17:27:30,2023-06-01 17:27:30,Y
913,306,34,7,1,59925.69,59925.69,2024-10-20 06:40:33,2025-04-01 06:40:33,Y
914,307,171,14,2,8365.56,16731.12,2024-04-28 23:13:14,2024-06-04 23:13:14,Y
915,307,141,4,4,47275.06,189100.24,2022-01-31 15:27:49,2022-02-25 15:27:49,Y
916,307,114,27,1,6821.81,6821.81,2025-03-22 08:52:27,2025-04-17 08:52:27,Y
917,308,270,35,4,74270.32,297081.28,2024-08-10 09:59:29,2025-01-07 09:59:29,Y
918,308,49,17,3,893.15,2679.45,2026-07-02 10:07:30,2026-09-29 10:07:30,Y
919,309,139,24,2,88193.84,176387.68,2022-11-04 18:54:27,2022-11-16 18:54:27,Y
920,309,163,16,3,85871.33,257613.99,2025-04-25 07:56:51,2025-06-10 07:56:51,Y
921,309,273,29,4,18367.17,73468.68,2026-09-10 23:37:22,2027-02-09 23:37:22,Y
922,309,245,12,1,39004.67,39004.67,2023-02-01 08:28:22,2023-04-08 08:28:22,Y
923,309,263,37,2,53796.82,107593.64,2023-04-29 02:16:12,2023-10-14 02:16:12,Y
924,310,194,30,3,27895.32,83685.96,2024-04-10 16:32:43,2024-04-23 16:32:43,Y
925,310,128,37,4,68727.3,274909.2,2025-07-23 10:30:50,2026-01-19 10:30:50,Y
926,311,225,20,3,32628.02,97884.06,2025-01-04 20:15:31,2025-05-03 20:15:31,Y
927,311,142,16,2,10067.62,20135.24,2025-08-22 00:28:35,2026-01-02 00:28:35,Y
928,312,45,40,3,24633.84,73901.52,2024-08-07 15:46:24,2024-11-19 15:46:24,Y
929,312,47,19,2,43898.62,87797.24,2022-09-04 22:04:33,2022-09-23 22:04:33,Y
930,312,48,26,1,18556.2,18556.2,2023-05-28 23:43:36,2023-10-22 23:43:36,Y
931,313,147,20,1,18812.55,18812.55,2026-09-18 17:08:51,2027-01-22 17:08:51,Y
932,314,261,8,4,19046.06,76184.24,2023-02-28 20:50:15,2023-06-30 20:50:15,Y
933,314,264,37,1,73402.25,73402.25,2026-07-13 03:19:04,2027-01-07 03:19:04,Y
934,314,208,6,2,3044.27,6088.54,2022-02-13 04:28:42,2022-07-20 04:28:42,Y
935,314,4,19,3,88018.41,264055.23,2025-08-13 08:43:26,2026-02-08 08:43:26,Y
936,315,271,22,4,51038.56,204154.24,2022-05-12 14:17:27,2022-10-14 14:17:27,Y
937,315,87,35,2,51838.26,103676.52,2026-06-15 12:12:46,2026-08-11 12:12:46,Y
938,316,188,36,3,47792.26,143376.78,2023-02-19 04:58:13,2023-06-30 04:58:13,Y
939,317,217,36,2,61235.6,122471.2,2026-03-20 11:44:38,2026-06-25 11:44:38,Y
940,318,58,32,2,68435.97,136871.94,2024-11-16 00:01:09,2025-05-08 00:01:09,Y
941,318,277,29,3,31051.96,93155.88,2023-01-02 04:40:52,2023-03-17 04:40:52,Y
942,318,248,32,2,53806.98,107613.96,2024-07-01 00:18:16,2024-09-06 00:18:16,Y
943,319,292,10,3,52861.06,158583.18,2025-05-07 22:32:40,2025-07-01 22:32:40,Y
944,320,19,24,4,85558.85,342235.4,2025-12-09 16:01:51,2026-05-16 16:01:51,Y
945,320,30,39,4,24895.44,99581.76,2025-01-10 06:12:01,2025-01-11 06:12:01,Y
946,320,169,24,1,5744.87,5744.87,2024-07-15 22:38:12,2024-10-13 22:38:12,Y
947,320,3,20,2,9776.46,19552.92,2024-12-22 13:08:23,2025-06-24 13:08:23,Y
948,320,206,7,1,17434.5,17434.5,2025-01-06 11:50:47,2025-01-08 11:50:47,Y
949,321,252,12,2,62469.28,124938.56,2023-09-06 17:58:51,2023-09-27 17:58:51,Y
950,321,211,3,1,83316.52,83316.52,2023-01-20 18:22:36,2023-05-24 18:22:36,Y
951,321,80,10,4,85186.91,340747.64,2024-02-17 03:23:57,2024-04-14 03:23:57,Y
952,321,203,40,3,82164.08,246492.24,2025-03-08 22:32:12,2025-05-23 22:32:12,Y
953,322,94,5,1,3520.14,3520.14,2026-07-25 14:55:29,2026-10-01 14:55:29,Y
954,322,225,20,2,32628.02,65256.04,2025-09-27 00:48:37,2025-11-07 00:48:37,Y
955,322,182,35,3,5267.67,15803.01,2025-09-10 06:24:52,2025-09-11 06:24:52,Y
956,322,102,28,3,85320.81,255962.43,2022-12-10 19:49:42,2023-01-27 19:49:42,Y
957,323,69,39,3,50390.2,151170.6,2025-05-10 19:28:57,2025-08-25 19:28:57,Y
958,324,83,3,3,74832.72,224498.16,2023-09-11 05:54:47,2024-01-11 05:54:47,Y
959,325,216,21,4,70561.62,282246.48,2026-02-28 11:32:26,2026-07-18 11:32:26,Y
960,326,167,36,4,48468.09,193872.36,2025-05-27 08:55:03,2025-10-02 08:55:03,Y
961,326,68,6,1,82522.83,82522.83,2022-12-07 22:16:09,2023-01-03 22:16:09,Y
962,327,80,10,1,85186.91,85186.91,2024-12-05 03:29:16,2025-04-12 03:29:16,Y
963,327,122,14,3,55705.14,167115.42,2022-06-11 16:22:16,2022-12-01 16:22:16,Y
964,328,5,37,3,67070.26,201210.78,2025-09-11 09:52:52,2026-01-11 09:52:52,Y
965,328,145,25,4,82107.75,328431.0,2026-02-18 17:30:39,2026-03-11 17:30:39,Y
966,328,127,25,2,22493.67,44987.34,2023-04-19 18:54:19,2023-10-22 18:54:19,Y
967,328,128,37,1,68727.3,68727.3,2024-05-23 11:13:51,2024-12-05 11:13:51,Y
968,329,127,25,4,22493.67,89974.68,2025-08-26 08:24:32,2025-10-15 08:24:32,Y
969,329,53,2,2,85294.76,170589.52,2026-04-10 16:44:00,2026-09-13 16:44:00,Y
970,329,97,22,1,33247.12,33247.12,2023-04-08 01:49:18,2023-06-05 01:49:18,Y
971,330,206,7,2,17434.5,34869.0,2022-04-30 04:48:30,2022-07-09 04:48:30,Y
972,330,75,40,2,70584.27,141168.54,2025-08-17 11:27:15,2025-08-21 11:27:15,Y
973,331,27,24,3,40789.09,122367.27,2025-03-27 17:08:56,2025-07-09 17:08:56,Y
974,332,114,27,4,6821.81,27287.24,2024-11-10 11:14:15,2025-02-27 11:14:15,Y
975,332,32,8,1,79017.02,79017.02,2026-05-04 02:11:32,2026-08-21 02:11:32,Y
976,333,57,7,3,15779.21,47337.63,2024-04-16 12:26:37,2024-07-18 12:26:37,Y
977,333,180,27,3,21810.83,65432.49,2025-07-22 21:52:18,2025-09-23 21:52:18,Y
978,333,25,1,1,21565.26,21565.26,2023-07-19 16:23:01,2023-07-29 16:23:01,Y
979,334,165,33,4,28124.82,112499.28,2023-10-21 14:11:31,2024-01-02 14:11:31,Y
980,335,52,37,3,63912.01,191736.03,2025-08-31 18:47:38,2025-10-17 18:47:38,Y
981,335,252,12,3,62469.28,187407.84,2025-02-03 14:34:56,2025-04-29 14:34:56,Y
982,335,58,32,1,68435.97,68435.97,2022-10-29 00:26:04,2023-04-18 00:26:04,Y
983,336,67,7,3,25715.4,77146.2,2024-10-26 00:56:13,2025-01-26 00:56:13,Y
984,336,271,22,3,51038.56,153115.68,2025-02-28 11:55:44,2025-04-29 11:55:44,Y
985,336,108,29,1,62518.46,62518.46,2025-04-08 04:47:44,2025-04-30 04:47:44,Y
986,336,67,7,2,25715.4,51430.8,2023-01-09 22:16:14,2023-01-19 22:16:14,Y
987,336,99,6,1,38867.52,38867.52,2025-10-16 23:00:19,2025-11-10 23:00:19,Y
988,337,176,25,4,7405.45,29621.8,2024-07-25 15:42:39,2025-01-26 15:42:39,Y
989,337,104,9,2,58134.63,116269.26,2026-07-16 16:56:04,2027-01-16 16:56:04,Y
990,337,23,38,4,69737.3,278949.2,2023-02-02 03:50:27,2023-03-23 03:50:27,Y
991,337,282,6,3,67768.62,203305.86,2024-02-24 13:39:59,2024-09-05 13:39:59,Y
992,337,188,36,1,47792.26,47792.26,2025-10-25 09:15:28,2026-04-04 09:15:28,Y
993,338,35,31,1,8571.06,8571.06,2026-02-09 01:42:52,2026-05-27 01:42:52,Y
994,338,86,16,2,56127.39,112254.78,2024-05-01 18:00:15,2024-10-26 18:00:15,Y
995,338,149,26,1,72453.5,72453.5,2022-05-22 04:38:28,2022-10-13 04:38:28,Y
996,338,98,22,1,44876.6,44876.6,2025-05-19 23:17:16,2025-09-22 23:17:16,Y
997,339,225,20,4,32628.02,130512.08,2026-05-02 06:32:51,2026-08-08 06:32:51,Y
998,339,206,7,2,17434.5,34869.0,2024-04-23 12:04:26,2024-06-14 12:04:26,Y
999,340,82,15,1,75557.03,75557.03,2023-11-08 16:55:14,2024-04-07 16:55:14,Y
1000,341,234,5,3,52484.51,157453.53,2026-04-15 07:22:30,2026-10-13 07:22:30,Y
1001,341,156,27,3,89745.03,269235.09,2023-11-16 13:28:02,2024-01-30 13:28:02,Y
1002,341,283,28,2,22450.22,44900.44,2023-01-06 00:59:35,2023-02-18 00:59:35,Y
1003,341,24,10,3,71905.54,215716.62,2026-07-16 17:32:57,2026-09-14 17:32:57,Y
1004,341,21,6,2,57625.46,115250.92,2023-04-06 06:04:46,2023-06-16 06:04:46,Y
1005,342,27,24,1,40789.09,40789.09,2024-02-13 15:23:15,2024-04-06 15:23:15,Y
1006,342,1,1,3,81127.61,243382.83,2024-12-15 12:38:13,2025-05-25 12:38:13,Y
1007,342,167,36,3,48468.09,145404.27,2022-09-16 15:16:59,2023-03-15 15:16:59,Y
1008,343,210,22,1,82738.87,82738.87,2024-07-05 04:59:25,2024-09-26 04:59:25,Y
1009,343,6,15,3,19865.61,59596.83,2025-01-09 10:44:42,2025-03-06 10:44:42,Y
1010,344,132,26,1,4792.96,4792.96,2022-02-18 14:05:24,2022-07-05 14:05:24,Y
1011,344,196,21,2,77793.82,155587.64,2024-03-10 13:02:46,2024-08-17 13:02:46,Y
1012,345,113,40,2,27973.31,55946.62,2024-10-04 10:48:14,2024-12-11 10:48:14,Y
1013,345,298,37,4,41075.76,164303.04,2025-05-13 15:53:21,2025-06-21 15:53:21,Y
1014,345,119,9,2,48105.33,96210.66,2025-09-10 02:11:40,2025-12-13 02:11:40,Y
1015,345,246,38,2,63484.26,126968.52,2022-10-19 02:06:43,2023-02-22 02:06:43,Y
1016,346,95,21,4,35959.52,143838.08,2023-07-02 03:45:16,2023-08-19 03:45:16,Y
1017,346,93,12,3,41922.14,125766.42,2024-05-26 06:44:37,2024-05-31 06:44:37,Y
1018,346,84,40,2,23180.97,46361.94,2023-07-07 04:49:38,2023-10-15 04:49:38,Y
1019,346,36,36,4,50638.17,202552.68,2023-03-22 21:48:10,2023-04-09 21:48:10,Y
1020,347,233,32,2,21932.5,43865.0,2025-06-04 12:53:44,2025-06-29 12:53:44,Y
1021,347,7,9,4,58240.39,232961.56,2022-11-06 20:24:13,2023-02-10 20:24:13,Y
1022,348,57,7,1,15779.21,15779.21,2022-02-12 02:30:53,2022-08-26 02:30:53,Y
1023,349,128,37,2,68727.3,137454.6,2022-09-17 17:20:08,2022-11-24 17:20:08,Y
1024,349,7,9,3,58240.39,174721.17,2022-01-30 04:37:44,2022-02-26 04:37:44,Y
1025,350,104,9,4,58134.63,232538.52,2023-03-09 13:44:55,2023-07-09 13:44:55,Y
1026,351,158,30,2,44552.34,89104.68,2024-10-27 17:32:39,2025-02-26 17:32:39,Y
1027,351,125,21,3,11941.8,35825.4,2022-06-23 14:22:47,2022-11-09 14:22:47,Y
1028,352,64,6,1,3713.96,3713.96,2022-03-07 21:22:33,2022-03-18 21:22:33,Y
1029,352,279,21,4,34567.35,138269.4,2024-07-10 22:25:32,2024-08-05 22:25:32,Y
1030,352,73,22,1,11967.2,11967.2,2022-01-04 18:15:18,2022-03-02 18:15:18,Y
1031,352,117,34,2,14743.63,29487.26,2025-08-20 01:31:34,2025-11-26 01:31:34,Y
1032,352,181,39,4,22176.13,88704.52,2024-06-10 04:48:12,2024-08-06 04:48:12,Y
1033,353,252,12,2,62469.28,124938.56,2023-06-11 19:14:22,2023-07-09 19:14:22,Y
1034,354,145,25,3,82107.75,246323.25,2025-01-15 02:48:30,2025-02-03 02:48:30,Y
1035,355,185,28,2,87510.66,175021.32,2022-09-21 11:28:02,2022-10-02 11:28:02,Y
1036,356,220,24,2,12098.13,24196.26,2026-07-07 03:30:12,2026-09-30 03:30:12,Y
1037,356,218,40,3,64236.15,192708.45,2023-04-12 17:13:03,2023-09-29 17:13:03,Y
1038,357,147,20,3,18812.55,56437.65,2024-12-18 09:31:08,2025-01-13 09:31:08,Y
1039,357,256,6,1,68541.88,68541.88,2025-02-20 19:01:21,2025-04-28 19:01:21,Y
1040,357,2,29,2,57575.7,115151.4,2023-04-07 19:37:16,2023-10-23 19:37:16,Y
1041,357,164,24,4,60166.19,240664.76,2023-04-05 03:17:21,2023-07-13 03:17:21,Y
1042,357,245,12,4,39004.67,156018.68,2022-07-29 03:16:06,2022-08-26 03:16:06,Y
1043,358,75,40,2,70584.27,141168.54,2022-10-09 00:13:06,2022-12-30 00:13:06,Y
1044,358,94,5,3,3520.14,10560.42,2025-04-11 04:58:41,2025-07-10 04:58:41,Y
1045,358,254,1,4,73405.39,293621.56,2025-08-09 19:12:35,2025-12-10 19:12:35,Y
1046,359,171,14,2,8365.56,16731.12,2023-03-06 10:31:31,2023-08-20 10:31:31,Y
1047,359,197,36,4,64856.07,259424.28,2025-07-24 17:31:28,2025-12-11 17:31:28,Y
1048,359,276,6,2,19364.22,38728.44,2026-07-17 08:49:26,2026-11-20 08:49:26,Y
1049,359,197,36,4,64856.07,259424.28,2022-09-17 18:59:20,2023-02-12 18:59:20,Y
1050,359,270,35,1,74270.32,74270.32,2023-11-13 10:43:38,2024-05-10 10:43:38,Y
1051,360,186,21,1,13598.74,13598.74,2022-01-09 21:42:44,2022-03-02 21:42:44,Y
1052,360,186,21,1,13598.74,13598.74,2026-01-12 10:30:35,2026-02-15 10:30:35,Y
1053,361,179,16,2,24952.35,49904.7,2025-01-26 03:33:44,2025-08-13 03:33:44,Y
1054,362,236,16,4,15136.2,60544.8,2023-03-24 19:52:31,2023-08-12 19:52:31,Y
1055,362,125,21,1,11941.8,11941.8,2023-10-17 17:43:01,2023-12-13 17:43:01,Y
1056,362,71,12,2,43866.13,87732.26,2022-12-31 05:44:06,2023-06-27 05:44:06,Y
1057,363,14,2,1,82388.98,82388.98,2025-08-12 12:34:45,2025-11-15 12:34:45,Y
1058,363,55,20,2,30108.56,60217.12,2022-08-18 04:42:42,2022-12-18 04:42:42,Y
1059,363,16,20,2,21284.04,42568.08,2023-04-02 08:39:50,2023-07-04 08:39:50,Y
1060,363,41,12,1,27945.83,27945.83,2024-02-01 07:56:23,2024-02-20 07:56:23,Y
1061,364,214,25,2,71185.73,142371.46,2023-04-11 03:43:30,2023-10-23 03:43:30,Y
1062,364,241,22,3,46995.11,140985.33,2023-03-12 07:32:15,2023-09-19 07:32:15,Y
1063,364,241,22,3,46995.11,140985.33,2025-07-02 13:20:24,2026-01-02 13:20:24,Y
1064,364,228,21,1,43214.07,43214.07,2022-02-11 00:57:57,2022-04-25 00:57:57,Y
1065,364,80,10,1,85186.91,85186.91,2022-07-06 09:59:01,2022-12-17 09:59:01,Y
1066,365,89,24,1,45757.03,45757.03,2026-04-13 16:25:36,2026-05-24 16:25:36,Y
1067,365,203,40,4,82164.08,328656.32,2025-08-09 03:27:13,2026-01-30 03:27:13,Y
1068,365,284,39,3,25784.89,77354.67,2024-03-12 17:55:38,2024-08-05 17:55:38,Y
1069,365,117,34,3,14743.63,44230.89,2025-08-09 07:08:38,2025-09-18 07:08:38,Y
1070,365,48,26,2,18556.2,37112.4,2026-06-09 05:56:10,2026-09-13 05:56:10,Y
1071,366,206,7,4,17434.5,69738.0,2022-06-23 23:25:33,2022-08-18 23:25:33,Y
1072,366,95,21,4,35959.52,143838.08,2022-08-28 21:08:17,2023-02-21 21:08:17,Y
1073,367,161,40,2,74462.69,148925.38,2025-06-12 14:26:09,2025-09-17 14:26:09,Y
1074,367,28,34,4,86768.55,347074.2,2025-02-28 03:25:02,2025-08-12 03:25:02,Y
1075,367,100,19,1,29646.21,29646.21,2024-04-18 14:39:40,2024-05-15 14:39:40,Y
1076,367,40,40,3,50194.23,150582.69,2025-01-31 20:59:36,2025-07-04 20:59:36,Y
1077,368,123,20,1,72698.97,72698.97,2024-05-26 18:52:26,2024-07-06 18:52:26,Y
1078,369,109,9,3,15703.54,47110.62,2022-02-04 02:30:18,2022-08-16 02:30:18,Y
1079,370,283,28,1,22450.22,22450.22,2023-09-19 17:46:28,2024-02-29 17:46:28,Y
1080,370,124,4,1,43684.75,43684.75,2024-04-16 06:37:18,2024-05-07 06:37:18,Y
1081,371,248,32,3,53806.98,161420.94,2022-05-22 22:11:36,2022-06-03 22:11:36,Y
1082,371,48,26,3,18556.2,55668.6,2024-08-16 19:14:46,2024-08-18 19:14:46,Y
1083,371,145,25,2,82107.75,164215.5,2025-05-21 23:12:02,2025-09-26 23:12:02,Y
1084,371,162,7,3,29258.43,87775.29,2025-04-28 16:19:36,2025-10-30 16:19:36,Y
1085,371,67,7,4,25715.4,102861.6,2022-10-30 13:10:01,2023-01-22 13:10:01,Y
1086,372,52,37,2,63912.01,127824.02,2026-04-10 05:02:23,2026-10-25 05:02:23,Y
1087,372,13,17,1,84637.21,84637.21,2025-04-02 04:18:57,2025-08-02 04:18:57,Y
1088,372,149,26,4,72453.5,289814.0,2023-05-16 21:39:31,2023-06-23 21:39:31,Y
1089,372,41,12,2,27945.83,55891.66,2022-10-17 20:16:15,2023-04-18 20:16:15,Y
1090,372,111,12,2,20335.9,40671.8,2023-03-14 15:28:42,2023-09-26 15:28:42,Y
1091,373,265,18,3,63187.1,189561.3,2026-06-14 19:06:46,2026-12-27 19:06:46,Y
1092,373,230,25,3,32977.4,98932.2,2023-02-12 14:48:01,2023-05-09 14:48:01,Y
1093,373,185,28,4,87510.66,350042.64,2025-08-31 18:20:26,2025-09-10 18:20:26,Y
1094,373,123,20,1,72698.97,72698.97,2023-10-11 18:47:42,2024-03-15 18:47:42,Y
1095,373,79,34,1,7730.99,7730.99,2026-03-26 17:59:27,2026-04-19 17:59:27,Y
1096,374,159,18,1,29894.43,29894.43,2026-08-27 21:25:14,2027-03-15 21:25:14,Y
1097,374,256,6,3,68541.88,205625.64,2022-10-20 09:38:52,2023-02-13 09:38:52,Y
1098,375,152,4,3,57486.42,172459.26,2023-05-17 16:15:40,2023-06-03 16:15:40,Y
1099,375,296,34,1,15192.27,15192.27,2025-02-02 19:43:09,2025-05-03 19:43:09,Y
1100,376,92,38,4,12179.18,48716.72,2025-12-02 11:21:00,2026-02-06 11:21:00,Y
1101,377,227,40,4,39731.02,158924.08,2023-03-13 08:30:19,2023-04-13 08:30:19,Y
1102,377,21,6,4,57625.46,230501.84,2025-02-03 06:26:40,2025-04-17 06:26:40,Y
1103,377,210,22,3,82738.87,248216.61,2023-02-05 17:45:42,2023-05-28 17:45:42,Y
1104,378,161,40,4,74462.69,297850.76,2025-03-06 23:49:53,2025-03-27 23:49:53,Y
1105,378,260,16,1,23799.81,23799.81,2025-10-30 09:18:45,2026-01-05 09:18:45,Y
1106,378,30,39,1,24895.44,24895.44,2024-01-31 14:51:45,2024-07-28 14:51:45,Y
1107,378,80,10,4,85186.91,340747.64,2022-11-24 03:35:19,2023-02-06 03:35:19,Y
1108,378,82,15,2,75557.03,151114.06,2025-05-25 12:30:20,2025-06-12 12:30:20,Y
1109,379,237,22,4,1146.19,4584.76,2022-10-18 12:05:52,2023-01-15 12:05:52,Y
1110,379,240,27,1,74851.33,74851.33,2026-07-21 13:07:21,2026-11-17 13:07:21,Y
1111,379,44,21,1,7828.14,7828.14,2023-07-15 02:09:21,2024-01-18 02:09:21,Y
1112,379,204,35,4,1701.01,6804.04,2025-09-07 15:21:01,2025-10-28 15:21:01,Y
1113,380,34,7,4,59925.69,239702.76,2024-09-12 18:28:26,2024-12-08 18:28:26,Y
1114,380,109,9,3,15703.54,47110.62,2026-01-19 13:29:50,2026-02-17 13:29:50,Y
1115,380,233,32,2,21932.5,43865.0,2022-04-29 22:32:16,2022-09-15 22:32:16,Y
1116,381,75,40,1,70584.27,70584.27,2023-10-26 05:29:15,2024-01-15 05:29:15,Y
1117,381,195,7,4,68593.28,274373.12,2022-07-13 20:54:01,2022-10-13 20:54:01,Y
1118,381,243,7,2,83706.04,167412.08,2023-10-26 01:48:38,2023-11-08 01:48:38,Y
1119,381,12,24,3,1448.9,4346.7,2025-08-06 23:13:37,2025-10-14 23:13:37,Y
1120,382,43,34,3,40936.39,122809.17,2023-03-17 08:44:36,2023-04-03 08:44:36,Y
1121,382,208,6,4,3044.27,12177.08,2022-09-11 20:40:23,2022-11-26 20:40:23,Y
1122,383,269,38,3,8563.12,25689.36,2023-10-28 04:49:06,2024-04-16 04:49:06,Y
1123,383,95,21,4,35959.52,143838.08,2022-06-16 23:18:55,2022-07-09 23:18:55,Y
1124,383,176,25,2,7405.45,14810.9,2024-07-11 10:50:24,2024-08-22 10:50:24,Y
1125,383,179,16,4,24952.35,99809.4,2025-07-26 02:26:28,2025-11-26 02:26:28,Y
1126,384,83,3,4,74832.72,299330.88,2025-09-19 00:58:28,2025-12-18 00:58:28,Y
1127,384,6,15,2,19865.61,39731.22,2023-09-09 21:42:18,2023-09-28 21:42:18,Y
1128,384,166,40,2,43139.73,86279.46,2024-09-10 09:05:26,2024-09-13 09:05:26,Y
1129,384,235,3,3,80615.04,241845.12,2023-04-04 05:23:48,2023-08-09 05:23:48,Y
1130,384,59,21,1,42308.11,42308.11,2025-06-16 14:23:03,2025-08-22 14:23:03,Y
1131,385,65,34,1,33681.11,33681.11,2025-10-28 00:22:21,2026-04-09 00:22:21,Y
1132,385,19,24,2,85558.85,171117.7,2023-11-11 05:41:42,2024-05-19 05:41:42,Y
